2023-01-19,00:01:46,192.168.159.94,3914,https://example.com/golf/oscar.html
2023-01-19,00:05:15,172.17.233.229,2379,https://example.com/oscar/foxtrot/quebec.html
2023-01-19,00:11:13,10.95.179.37,208,https://example.com/yankee/whisky/quebec.html
2023-01-19,00:13:56,192.168.134.146,781,https://example.com/delta/echo/victor.html
2023-01-19,00:20:36,172.24.61.208,904,https://example.com/echo/mike/golf.html
2023-01-19,00:31:30,192.168.104.52,1089,https://example.com/romeo/kilo.html
2023-01-19,00:35:32,172.27.229.11,2187,https://example.com/uniform/golf/yankee.html
2023-01-19,00:38:52,192.168.130.30,3540,https://example.com/romeo/mike/india.html
2023-01-19,00:42:27,192.168.84.82,3150,https://example.com/victor.html
2023-01-19,00:48:48,172.30.202.39,4217,https://example.com/quebec.html
2023-01-19,00:49:49,172.30.78.18,2493,https://example.com/echo/uniform/sierra.html
2023-01-19,00:51:04,192.168.68.79,783,https://example.com/xray.html
2023-01-19,00:52:05,10.122.255.3,4142,https://example.com/hotel/bravo/romeo.html
2023-01-19,00:53:02,172.22.24.208,846,https://example.com/hotel/india/delta.html
2023-01-19,00:55:55,10.9.255.130,3271,https://example.com/yankee.html
2023-01-19,00:57:58,192.168.168.125,336,https://example.com/bravo/juliet/sierra.html
2023-01-19,01:07:03,172.22.72.249,1885,https://example.com/golf/alpha.html
2023-01-19,01:15:38,192.168.12.84,3709,https://example.com/mike.html
2023-01-19,01:16:30,172.16.111.180,1132,https://example.com/juliet/echo/bravo.html
2023-01-19,01:16:50,172.18.226.144,1894,https://example.com/juliet/golf/tango.html
2023-01-19,01:19:37,10.187.165.94,1842,https://example.com/golf/golf/juliet.html
2023-01-19,01:20:03,172.21.91.216,2189,https://example.com/bravo/echo/romeo.html
2023-01-19,01:26:38,10.79.252.159,3029,https://example.com/xray/charlie/xray.html
2023-01-19,01:27:44,10.207.101.17,1089,https://example.com/charlie/echo.html
2023-01-19,01:30:08,192.168.148.98,482,https://example.com/india/lima.html
2023-01-19,01:33:04,10.255.112.120,2916,https://example.com/whisky/mike/india.html
2023-01-19,01:34:01,172.19.68.197,2241,https://example.com/echo.html
2023-01-19,01:36:28,172.16.164.20,3528,https://example.com/lima/charlie/juliet.html
2023-01-19,01:40:37,172.17.40.164,1321,https://example.com/yankee.html
2023-01-19,01:43:20,172.24.100.120,3283,https://example.com/hotel/oscar.html
2023-01-19,01:44:10,10.170.53.38,2593,https://example.com/bravo/alpha/bravo.html
2023-01-19,01:47:49,10.61.177.141,3748,https://example.com/alpha.html
2023-01-19,01:47:51,172.30.160.3,1578,https://example.com/papa/hotel/golf.html
2023-01-19,01:48:58,172.25.76.35,229,https://example.com/victor/echo.html
2023-01-19,01:49:53,10.158.217.223,1250,https://example.com/zulu/juliet.html
2023-01-19,01:50:40,10.34.60.241,3387,https://example.com/hotel/golf/echo.html
2023-01-19,01:51:34,192.168.174.208,2892,https://example.com/papa.html
2023-01-19,01:54:17,172.19.209.24,1826,https://example.com/whisky/golf.html
2023-01-19,01:56:09,10.36.135.12,1206,https://example.com/victor/uniform.html
2023-01-19,01:57:36,10.231.248.151,2085,https://example.com/golf.html
2023-01-19,02:00:14,10.126.63.95,2748,https://example.com/charlie.html
2023-01-19,02:10:23,172.31.73.247,1345,https://example.com/xray/echo.html
2023-01-19,02:19:41,10.172.120.39,2718,https://example.com/uniform/whisky.html
2023-01-19,02:25:06,10.86.205.101,3143,https://example.com/india/lima/romeo.html
2023-01-19,02:31:58,172.18.189.12,3654,https://example.com/yankee/delta.html
2023-01-19,02:39:25,192.168.82.151,3746,https://example.com/zulu/mike.html
2023-01-19,02:39:59,10.12.72.221,2629,https://example.com/lima/whisky/delta.html
2023-01-19,02:53:47,172.30.142.189,4113,https://example.com/tango.html
2023-01-19,02:55:59,172.24.176.65,134,https://example.com/juliet/kilo/xray.html
2023-01-19,02:56:37,192.168.102.183,1204,https://example.com/delta/lima.html
2023-01-19,03:00:34,192.168.60.218,1015,https://example.com/november/foxtrot/romeo.html
2023-01-19,03:00:48,192.168.3.34,113,https://example.com/oscar.html
2023-01-19,03:03:18,192.168.197.43,1340,https://example.com/mike.html
2023-01-19,03:12:10,192.168.44.226,2667,https://example.com/november.html
2023-01-19,03:13:43,172.24.218.129,4218,https://example.com/yankee/hotel.html
2023-01-19,03:16:57,172.30.123.254,2984,https://example.com/lima/xray.html
2023-01-19,03:18:24,10.32.127.218,491,https://example.com/whisky/sierra/foxtrot.html
2023-01-19,03:21:08,172.24.151.111,2152,https://example.com/whisky/sierra.html
2023-01-19,03:21:53,192.168.95.83,918,https://example.com/alpha/uniform/golf.html
2023-01-19,03:22:08,172.16.82.36,1064,https://example.com/hotel/kilo/india.html
2023-01-19,03:22:54,10.12.33.184,2969,https://example.com/echo/xray.html
2023-01-19,03:22:57,10.193.14.200,4101,https://example.com/xray.html
2023-01-19,03:23:42,10.112.238.213,69,https://example.com/lima/golf/xray.html
2023-01-19,03:30:56,192.168.45.53,1105,https://example.com/india.html
2023-01-19,03:39:04,192.168.57.210,1378,https://example.com/tango.html
2023-01-19,03:44:53,10.233.85.62,2180,https://example.com/alpha/india.html
2023-01-19,04:00:25,172.18.87.120,757,https://example.com/yankee/november.html
2023-01-19,04:07:06,10.240.8.63,2236,https://example.com/victor/quebec/lima.html
2023-01-19,04:08:51,172.27.191.159,3853,https://example.com/zulu.html
2023-01-19,04:10:05,10.94.150.101,1136,https://example.com/xray/zulu.html
2023-01-19,04:13:51,192.168.57.251,1133,https://example.com/echo/foxtrot/uniform.html
2023-01-19,04:14:52,172.30.115.3,2262,https://example.com/juliet/xray.html
2023-01-19,04:22:06,192.168.173.194,3695,https://example.com/xray/romeo.html
2023-01-19,04:23:42,192.168.63.237,219,https://example.com/victor.html
2023-01-19,04:28:32,192.168.165.85,3495,https://example.com/india/delta/alpha.html
2023-01-19,04:32:34,172.24.205.119,2669,https://example.com/zulu/mike/romeo.html
2023-01-19,04:34:09,172.29.224.98,3274,https://example.com/golf/uniform.html
2023-01-19,04:36:20,192.168.110.118,1292,https://example.com/whisky/kilo.html
2023-01-19,04:37:59,10.115.68.100,2114,https://example.com/uniform/india.html
2023-01-19,04:38:11,172.27.99.152,1646,https://example.com/alpha.html
2023-01-19,04:40:02,172.29.58.55,2487,https://example.com/india/kilo/golf.html
2023-01-19,04:40:16,10.211.172.58,3713,https://example.com/november.html
2023-01-19,04:42:24,172.30.163.56,1499,https://example.com/zulu.html
2023-01-19,04:45:53,10.186.142.133,3559,https://example.com/juliet/whisky/victor.html
2023-01-19,04:53:10,10.107.224.41,2921,https://example.com/zulu/alpha.html
2023-01-19,04:53:54,10.55.15.79,1838,https://example.com/mike.html
2023-01-19,04:56:32,172.27.86.98,2803,https://example.com/echo/sierra/oscar.html
2023-01-19,05:03:36,192.168.233.58,3353,https://example.com/hotel/tango/zulu.html
2023-01-19,05:06:27,10.253.181.67,4029,https://example.com/xray/papa.html
2023-01-19,05:18:04,192.168.182.21,2669,https://example.com/sierra/mike.html
2023-01-19,05:19:51,172.23.86.188,2028,https://example.com/sierra/papa.html
2023-01-19,05:24:56,192.168.204.157,2825,https://example.com/alpha.html
2023-01-19,05:25:39,172.22.65.66,2284,https://example.com/charlie/romeo/uniform.html
2023-01-19,05:29:03,172.22.207.172,3136,https://example.com/papa/juliet/november.html
2023-01-19,05:32:35,192.168.202.138,1934,https://example.com/lima/echo/uniform.html
2023-01-19,05:37:22,192.168.37.181,1569,https://example.com/foxtrot/victor.html
2023-01-19,05:37:57,192.168.17.121,510,https://example.com/papa/kilo/yankee.html
2023-01-19,05:44:25,172.29.230.192,150,https://example.com/uniform/xray.html
2023-01-19,05:50:19,192.168.31.245,1174,https://example.com/sierra.html
2023-01-19,05:57:25,10.132.148.241,601,https://example.com/delta.html
2023-01-19,05:58:44,10.70.78.97,1643,https://example.com/hotel/tango/mike.html
2023-01-19,05:59:53,10.233.153.100,1628,https://example.com/xray/bravo/papa.html
2023-01-19,06:02:17,10.189.176.190,1591,https://example.com/delta/kilo/lima.html
2023-01-19,06:12:16,172.19.16.164,1494,https://example.com/victor.html
2023-01-19,06:14:03,192.168.111.117,1436,https://example.com/foxtrot/delta/november.html
2023-01-19,06:17:19,172.18.95.75,1115,https://example.com/charlie.html
2023-01-19,06:17:33,192.168.110.155,1398,https://example.com/juliet/india/india.html
2023-01-19,06:20:23,192.168.37.77,726,https://example.com/charlie.html
2023-01-19,06:27:04,192.168.58.210,3949,https://example.com/echo.html
2023-01-19,06:27:16,172.25.10.128,3233,https://example.com/hotel/romeo.html
2023-01-19,06:32:37,172.16.90.55,1705,https://example.com/echo/november.html
2023-01-19,06:38:25,192.168.85.150,2989,https://example.com/india/foxtrot.html
2023-01-19,06:40:00,192.168.96.95,622,https://example.com/whisky/tango/delta.html
2023-01-19,06:41:53,172.19.37.10,2807,https://example.com/victor/charlie.html
2023-01-19,06:43:39,172.24.175.49,2350,https://example.com/bravo/oscar/oscar.html
2023-01-19,06:55:09,192.168.144.101,3843,https://example.com/kilo/victor/papa.html
2023-01-19,06:55:33,10.95.108.179,1288,https://example.com/mike/charlie/india.html
2023-01-19,06:58:19,172.24.157.254,475,https://example.com/echo/kilo/hotel.html
2023-01-19,07:00:38,172.27.232.228,2630,https://example.com/charlie/xray.html
2023-01-19,07:06:20,10.100.8.32,4242,https://example.com/xray.html
2023-01-19,07:09:21,10.9.142.162,4116,https://example.com/charlie/foxtrot/victor.html
2023-01-19,07:09:30,10.116.50.133,1260,https://example.com/kilo/bravo.html
2023-01-19,07:11:19,192.168.47.5,3997,https://example.com/yankee/bravo/echo.html
2023-01-19,07:32:03,10.10.72.70,3901,https://example.com/golf/sierra/charlie.html
2023-01-19,07:38:09,192.168.164.80,3646,https://example.com/uniform.html
2023-01-19,07:42:17,10.101.91.237,2058,https://example.com/uniform/xray/charlie.html
2023-01-19,07:42:48,172.16.172.27,1338,https://example.com/golf/quebec.html
2023-01-19,07:50:01,10.100.43.55,4060,https://example.com/echo/november/lima.html
2023-01-19,07:57:40,10.189.188.175,1503,https://example.com/golf/delta.html
2023-01-19,08:05:16,172.26.8.243,2439,https://example.com/echo.html
2023-01-19,08:07:05,192.168.223.59,3025,https://example.com/kilo/whisky.html
2023-01-19,08:09:29,192.168.161.189,1813,https://example.com/echo/charlie/oscar.html
2023-01-19,08:11:14,10.84.202.52,326,https://example.com/papa/delta/yankee.html
2023-01-19,08:14:33,192.168.187.47,3965,https://example.com/sierra/xray.html
2023-01-19,08:14:36,172.21.60.24,2760,https://example.com/hotel.html
2023-01-19,08:17:47,192.168.136.146,207,https://example.com/quebec/romeo/yankee.html
2023-01-19,08:21:55,192.168.198.122,664,https://example.com/mike.html
2023-01-19,08:26:22,10.8.234.69,3889,https://example.com/romeo/echo.html
2023-01-19,08:27:36,10.209.231.20,837,https://example.com/lima.html
2023-01-19,08:29:05,10.97.87.191,596,https://example.com/juliet/tango.html
2023-01-19,08:29:55,172.18.68.154,2116,https://example.com/uniform/uniform/uniform.html
2023-01-19,08:31:15,172.26.109.119,560,https://example.com/tango/sierra/papa.html
2023-01-19,08:37:05,10.201.72.131,4155,https://example.com/sierra.html
2023-01-19,08:44:11,192.168.54.16,3871,https://example.com/india/xray.html
2023-01-19,08:56:02,192.168.93.81,1520,https://example.com/papa.html
2023-01-19,08:56:13,192.168.122.171,4029,https://example.com/uniform.html
2023-01-19,09:02:33,192.168.183.26,1315,https://example.com/delta.html
2023-01-19,09:02:56,10.35.54.251,2695,https://example.com/foxtrot/victor.html
2023-01-19,09:04:20,192.168.241.9,2691,https://example.com/golf/juliet.html
2023-01-19,09:08:44,10.173.163.174,1775,https://example.com/india/echo/tango.html
2023-01-19,09:22:34,10.233.116.119,205,https://example.com/tango/lima.html
2023-01-19,09:23:03,192.168.147.239,2010,https://example.com/delta/lima.html
2023-01-19,09:27:34,172.20.15.248,1001,https://example.com/quebec/delta/juliet.html
2023-01-19,09:30:03,10.76.153.86,3734,https://example.com/juliet.html
2023-01-19,09:31:26,10.208.61.94,1415,https://example.com/yankee/quebec/uniform.html
2023-01-19,09:36:20,172.23.19.15,296,https://example.com/charlie.html
2023-01-19,09:37:16,192.168.238.209,3569,https://example.com/xray/romeo.html
2023-01-19,09:37:36,10.54.158.97,3398,https://example.com/bravo/quebec.html
2023-01-19,09:43:36,172.18.161.21,3994,https://example.com/sierra.html
2023-01-19,09:45:33,10.221.188.96,3465,https://example.com/yankee/zulu/delta.html
2023-01-19,09:51:36,192.168.217.118,769,https://example.com/yankee.html
2023-01-19,09:55:43,172.25.220.138,2142,https://example.com/bravo/quebec/bravo.html
2023-01-19,09:56:05,10.111.167.192,775,https://example.com/alpha.html
2023-01-19,09:57:31,192.168.111.103,830,https://example.com/golf.html
2023-01-19,09:59:43,10.109.12.239,559,https://example.com/bravo.html
2023-01-19,10:02:26,10.144.153.185,3693,https://example.com/romeo.html
2023-01-19,10:08:33,192.168.116.69,1341,https://example.com/juliet/kilo/foxtrot.html
2023-01-19,10:09:39,192.168.81.146,1357,https://example.com/lima.html
2023-01-19,10:13:50,172.24.126.31,2938,https://example.com/uniform/golf.html
2023-01-19,10:18:46,172.22.250.34,2262,https://example.com/oscar/kilo.html
2023-01-19,10:19:23,10.57.230.138,1259,https://example.com/uniform.html
2023-01-19,10:23:29,10.21.157.127,188,https://example.com/foxtrot.html
2023-01-19,10:25:13,10.202.164.237,2892,https://example.com/alpha/juliet/echo.html
2023-01-19,10:30:21,10.92.224.235,3644,https://example.com/victor.html
2023-01-19,10:37:47,192.168.73.111,193,https://example.com/yankee/juliet/xray.html
2023-01-19,10:38:02,192.168.147.75,1009,https://example.com/delta/charlie.html
