2023-02-09,00:03:11,172.31.23.120,1239,https://example.com/papa.html
2023-02-09,00:03:14,172.24.60.254,1823,https://example.com/mike/quebec/golf.html
2023-02-09,00:07:15,172.25.15.18,1331,https://example.com/charlie/hotel/echo.html
2023-02-09,00:08:39,10.108.44.221,391,https://example.com/tango.html
2023-02-09,00:09:06,192.168.25.82,3168,https://example.com/yankee.html
2023-02-09,00:12:58,172.30.87.69,715,https://example.com/delta/zulu/golf.html
2023-02-09,00:15:41,192.168.25.168,1721,https://example.com/papa.html
2023-02-09,00:16:07,10.24.242.244,1985,https://example.com/hotel/victor.html
2023-02-09,00:17:19,172.18.104.167,1653,https://example.com/yankee/echo.html
2023-02-09,00:19:04,10.52.12.46,539,https://example.com/juliet/zulu.html
2023-02-09,00:20:25,10.110.169.58,1718,https://example.com/hotel/yankee/oscar.html
2023-02-09,00:27:35,192.168.24.184,2926,https://example.com/xray.html
2023-02-09,00:28:29,192.168.27.53,3643,https://example.com/oscar/mike/bravo.html
2023-02-09,00:29:30,10.88.86.69,3926,https://example.com/lima/victor/echo.html
2023-02-09,00:29:43,172.29.137.128,2086,https://example.com/mike/romeo/tango.html
2023-02-09,00:36:41,10.149.27.94,758,https://example.com/quebec/uniform/sierra.html
2023-02-09,00:48:22,10.165.124.221,62,https://example.com/tango/whisky/echo.html
2023-02-09,00:50:34,192.168.224.15,2924,https://example.com/lima/sierra/echo.html
2023-02-09,00:51:41,10.150.144.131,222,https://example.com/quebec.html
2023-02-09,00:51:54,192.168.141.126,2793,https://example.com/xray/juliet.html
2023-02-09,00:55:01,10.190.91.135,757,https://example.com/papa/kilo/yankee.html
2023-02-09,01:09:15,172.18.147.155,3525,https://example.com/echo/yankee/papa.html
2023-02-09,01:13:40,192.168.90.211,3483,https://example.com/quebec/foxtrot/india.html
2023-02-09,01:13:54,10.149.139.235,1864,https://example.com/kilo/november.html
2023-02-09,01:14:07,192.168.127.168,2531,https://example.com/romeo/tango/uniform.html
2023-02-09,01:17:36,192.168.206.49,3708,https://example.com/hotel.html
2023-02-09,01:23:34,10.91.102.195,783,https://example.com/xray/victor/xray.html
2023-02-09,01:53:12,192.168.97.193,4141,https://example.com/xray.html
2023-02-09,01:56:32,192.168.244.250,2585,https://example.com/uniform.html
2023-02-09,02:00:57,192.168.7.130,3747,https://example.com/november/zulu.html
2023-02-09,02:02:54,10.137.143.180,3717,https://example.com/kilo/xray/alpha.html
2023-02-09,02:04:17,10.164.20.85,1143,https://example.com/echo/kilo/india.html
2023-02-09,02:09:06,172.24.26.216,941,https://example.com/echo.html
2023-02-09,02:14:14,172.30.73.207,990,https://example.com/sierra/uniform/juliet.html
2023-02-09,02:15:37,192.168.84.104,775,https://example.com/zulu.html
2023-02-09,02:16:41,10.206.19.186,2728,https://example.com/papa/kilo/india.html
2023-02-09,02:18:06,172.27.11.213,2454,https://example.com/xray.html
2023-02-09,02:18:27,172.31.108.218,3149,https://example.com/foxtrot/oscar.html
2023-02-09,02:22:14,192.168.202.250,2600,https://example.com/whisky/xray.html
2023-02-09,02:29:30,172.17.58.4,1879,https://example.com/juliet/oscar/lima.html
2023-02-09,02:33:46,172.24.32.197,2661,https://example.com/oscar.html
2023-02-09,02:38:36,172.26.145.82,3586,https://example.com/november.html
2023-02-09,02:54:06,192.168.60.66,558,https://example.com/lima.html
2023-02-09,02:56:43,10.238.142.57,3131,https://example.com/charlie/charlie/hotel.html
2023-02-09,03:04:15,172.20.134.251,4114,https://example.com/sierra/november.html
2023-02-09,03:07:44,10.37.28.252,2421,https://example.com/mike/romeo.html
2023-02-09,03:08:50,192.168.174.108,2880,https://example.com/kilo/quebec.html
2023-02-09,03:10:07,192.168.46.253,4032,https://example.com/alpha/alpha.html
2023-02-09,03:10:46,10.156.74.179,877,https://example.com/xray/sierra.html
2023-02-09,03:15:36,192.168.194.73,2283,https://example.com/whisky/xray.html
2023-02-09,03:17:07,172.17.168.200,607,https://example.com/tango/papa.html
2023-02-09,03:17:49,10.130.164.158,345,https://example.com/foxtrot.html
2023-02-09,03:26:42,172.28.181.61,1331,https://example.com/india/papa.html
2023-02-09,03:29:13,192.168.106.41,4175,https://example.com/yankee/delta/india.html
2023-02-09,03:33:34,172.28.60.154,3027,https://example.com/golf/oscar.html
2023-02-09,03:36:29,10.130.185.170,1009,https://example.com/zulu/foxtrot/golf.html
2023-02-09,03:50:08,172.24.246.222,1420,https://example.com/quebec/india/romeo.html
2023-02-09,03:55:18,192.168.195.98,2134,https://example.com/foxtrot/charlie/delta.html
2023-02-09,03:58:33,172.24.252.81,3698,https://example.com/oscar/kilo/zulu.html
2023-02-09,04:06:50,192.168.184.204,842,https://example.com/victor/golf.html
2023-02-09,04:08:20,172.23.145.200,3094,https://example.com/quebec.html
2023-02-09,04:08:28,192.168.8.148,1905,https://example.com/oscar/oscar/hotel.html
2023-02-09,04:08:47,192.168.183.243,3181,https://example.com/echo/juliet/mike.html
2023-02-09,04:09:52,10.241.82.139,86,https://example.com/delta/xray/uniform.html
2023-02-09,04:13:25,10.131.90.202,3840,https://example.com/lima/victor/mike.html
2023-02-09,04:16:09,10.116.244.114,1583,https://example.com/xray/mike/romeo.html
2023-02-09,04:16:44,192.168.154.165,3915,https://example.com/quebec/whisky/whisky.html
2023-02-09,04:17:35,192.168.110.235,4071,https://example.com/alpha.html
2023-02-09,04:18:39,192.168.79.47,1992,https://example.com/zulu.html
2023-02-09,04:19:47,172.20.114.130,2282,https://example.com/lima.html
2023-02-09,04:26:01,10.170.115.243,3243,https://example.com/echo.html
