2023-02-08,00:05:39,192.168.174.217,3293,https://example.com/oscar/alpha.html
2023-02-08,00:08:29,172.25.177.6,2750,https://example.com/delta/echo.html
2023-02-08,00:08:39,192.168.235.85,3413,https://example.com/mike/uniform.html
2023-02-08,00:10:58,10.114.42.8,2758,https://example.com/yankee.html
2023-02-08,00:11:15,10.145.28.32,1901,https://example.com/bravo/whisky/uniform.html
2023-02-08,00:12:05,192.168.232.154,1702,https://example.com/delta/victor/romeo.html
2023-02-08,00:12:23,172.21.245.10,2430,https://example.com/india/november.html
2023-02-08,00:15:04,10.44.36.118,1024,https://example.com/kilo.html
2023-02-08,00:16:37,192.168.56.233,4063,https://example.com/delta.html
2023-02-08,00:17:11,192.168.25.123,4160,https://example.com/mike/bravo.html
2023-02-08,00:19:09,192.168.93.241,2393,https://example.com/lima/tango.html
2023-02-08,00:20:14,172.18.18.213,2399,https://example.com/yankee/victor/foxtrot.html
2023-02-08,00:21:33,192.168.150.74,209,https://example.com/delta.html
2023-02-08,00:22:37,172.31.195.133,2167,https://example.com/foxtrot/oscar/xray.html
2023-02-08,00:25:09,172.21.62.96,3685,https://example.com/echo/kilo/mike.html
2023-02-08,00:25:49,172.26.235.244,690,https://example.com/sierra/november/quebec.html
2023-02-08,00:26:19,10.199.157.168,552,https://example.com/xray/echo.html
2023-02-08,00:28:13,192.168.177.96,4076,https://example.com/xray/kilo.html
2023-02-08,00:29:20,172.17.44.168,1867,https://example.com/oscar/uniform.html
2023-02-08,00:31:27,192.168.13.121,1933,https://example.com/lima/golf.html
2023-02-08,00:36:43,10.72.113.196,4212,https://example.com/xray/delta.html
2023-02-08,00:38:43,172.17.138.192,2047,https://example.com/golf.html
2023-02-08,00:39:09,192.168.200.180,956,https://example.com/romeo/lima.html
2023-02-08,00:39:32,192.168.42.155,829,https://example.com/charlie.html
2023-02-08,00:41:27,172.24.244.52,2683,https://example.com/papa/juliet/india.html
2023-02-08,00:47:12,192.168.63.238,240,https://example.com/juliet/foxtrot/victor.html
2023-02-08,00:50:30,172.20.175.11,3047,https://example.com/tango/quebec.html
2023-02-08,00:51:19,10.68.159.146,947,https://example.com/papa/bravo/hotel.html
2023-02-08,00:51:19,172.17.220.95,3695,https://example.com/foxtrot/alpha/november.html
2023-02-08,00:51:35,10.127.216.137,1677,https://example.com/papa.html
2023-02-08,00:52:07,192.168.149.231,3506,https://example.com/xray.html
2023-02-08,00:56:09,192.168.219.196,2709,https://example.com/xray/charlie.html
2023-02-08,00:56:31,10.184.228.60,3758,https://example.com/quebec/india/uniform.html
2023-02-08,00:57:09,10.10.239.216,490,https://example.com/delta/oscar.html
2023-02-08,00:58:36,172.16.153.216,313,https://example.com/golf.html
2023-02-08,00:59:32,192.168.60.229,4032,https://example.com/quebec.html
2023-02-08,01:00:42,192.168.50.55,642,https://example.com/yankee.html
2023-02-08,01:01:23,172.20.228.154,2252,https://example.com/hotel/juliet/kilo.html
2023-02-08,01:01:30,172.18.50.180,1195,https://example.com/golf/sierra.html
2023-02-08,01:04:58,192.168.95.96,2868,https://example.com/victor/november/whisky.html
2023-02-08,01:06:33,172.25.67.114,1927,https://example.com/yankee.html
